1.078808903694152832e-01,9.018535017967224121e-01,-2.478245086967945099e-02,-2.708934545516967773e-01,-7.248879671096801758e-01,-7.635435461997985840e-02,2.147388160228729248e-01,9.012246876955032349e-02,-6.847504973411560059e-01,7.367165386676788330e-02,1.466632038354873657e-01,4.996863007545471191e-01,1.466211974620819092e-01,1.565530747175216675e-01,6.071531772613525391e-01,-3.102416694164276123e-01,-1.590756773948669434e-01,8.645778894424438477e-01,-1.102968573570251465e+00,2.181213200092315674e-01,8.028681874275207520e-01,-1.600875854492187500e-01,7.664132863283157349e-02,2.535744309425354004e-01,-2.874304056167602539e-01,3.165610730648040771e-01,-5.410863757133483887e-01,-1.323512345552444458e-01,-7.848302721977233887e-01,-8.183248043060302734e-01,-9.630637764930725098e-01,-5.376315712928771973e-01
5.622851476073265076e-02,7.806012034416198730e-01,2.572626471519470215e-01,-6.531738042831420898e-01,-8.062629699707031250e-01,4.098905324935913086e-01,4.218657910823822021e-01,-7.966388016939163208e-02,-1.619174838066101074e+00,3.709675073623657227e-01,-3.191479444503784180e-01,4.681880772113800049e-01,2.650266587734222412e-01,8.705680966377258301e-01,-6.995670795440673828e-01,-6.693254709243774414e-01,6.627233028411865234e-01,1.255295991897583008e+00,-1.181792140007019043e+00,-3.042420446872711182e-01,-6.560992598533630371e-01,2.155265212059020996e-01,1.689305007457733154e-01,-8.997793793678283691e-01,-2.576166689395904541e-01,6.120013594627380371e-01,-7.719313502311706543e-01,-4.300081729888916016e-01,-5.067690610885620117e-01,-1.261448264122009277e+00,-5.582529902458190918e-01,-4.253434538841247559e-01
5.977639555931091309e-01,9.934358000755310059e-01,3.660634160041809082e-01,-7.014982104301452637e-01,-9.162840843200683594e-01,3.913322389125823975e-01,6.552535891532897949e-01,2.010347694158554077e-01,-1.304800152778625488e+00,5.574649572372436523e-01,2.188617289066314697e-01,6.770167350769042969e-01,7.796347141265869141e-01,4.157376587390899658e-01,-8.618241548538208008e-01,-3.655027449131011963e-01,2.155474871397018433e-01,7.442868351936340332e-01,-2.904483973979949951e-01,-1.226026490330696106e-01,-1.314882636070251465e+00,2.439064830541610718e-01,6.334968805313110352e-01,-9.746547937393188477e-01,-5.417180657386779785e-01,6.300733089447021484e-01,-5.391153097152709961e-01,-5.017478466033935547e-01,-7.808589190244674683e-02,-6.279294490814208984e-01,3.604327738285064697e-01,-2.235260605812072754e-01
9.608507752418518066e-01,1.062741875648498535e+00,-4.409771263599395752e-01,1.975470781326293945e-01,1.946407742798328400e-02,4.408535659313201904e-01,5.315505266189575195e-01,6.754009723663330078e-01,-3.118655979633331299e-01,4.433412253856658936e-01,5.813738107681274414e-01,8.834700584411621094e-01,6.356275081634521484e-01,4.310887455940246582e-01,4.257756769657135010e-01,-9.238171577453613281e-01,-3.370303809642791748e-01,-1.851870305836200714e-02,-3.093222975730895996e-01,4.455929696559906006e-01,-1.744599819183349609e+00,-1.079828366637229919e-01,7.245644927024841309e-01,9.713303297758102417e-02,-6.859150528907775879e-01,7.460823655128479004e-01,1.530580520629882812e-01,-4.641357660293579102e-01,1.889064460992813110e-01,5.476783495396375656e-03,1.235630288720130920e-01,-1.837732642889022827e-01
2.529230117797851562e-01,1.256961107254028320e+00,-1.053676486015319824e+00,-1.426947396248579025e-02,-1.382815986871719360e-01,-1.626709289848804474e-02,6.366226077079772949e-02,7.219285368919372559e-01,-1.903618103824555874e-04,1.427012979984283447e-01,-1.821025758981704712e-01,8.094874620437622070e-01,5.234068036079406738e-01,1.505284786224365234e+00,6.935793161392211914e-01,-3.549519777297973633e-01,-7.733566761016845703e-01,1.589597947895526886e-02,-8.820114731788635254e-01,-3.410721719264984131e-01,-1.195968627929687500e+00,3.783195912837982178e-01,3.851353824138641357e-01,1.159864783287048340e+00,-4.933744370937347412e-01,5.808183550834655762e-01,2.081992179155349731e-01,2.038843482732772827e-01,1.928386986255645752e-01,-4.264130443334579468e-02,-3.216703534126281738e-01,-4.526974856853485107e-01
7.494756579399108887e-01,5.620142221450805664e-01,-3.726598024368286133e-01,-8.132910728454589844e-01,-4.139307439327239990e-01,8.430424928665161133e-01,2.043419927358627319e-01,-3.872789144515991211e-01,-6.719167828559875488e-01,-4.912609979510307312e-02,5.196651816368103027e-01,5.211625099182128906e-01,-2.321696653962135315e-02,-2.077011585235595703e+00,1.291391968727111816e+00,-9.604945182800292969e-01,-4.068242851644754410e-04,1.095564961433410645e+00,-2.515280246734619141e-01,8.899527192115783691e-01,1.935202479362487793e-01,-4.452565908432006836e-01,2.685542404651641846e-01,7.174690961837768555e-01,2.394511364400386810e-02,2.538530826568603516e-01,-1.167316079139709473e+00,-9.589300155639648438e-01,7.139712572097778320e-02,-1.589253544807434082e+00,-9.158867001533508301e-01,-7.711790800094604492e-01
4.645579159259796143e-01,3.409524857997894287e-01,1.797116249799728394e-01,-1.353480935096740723e+00,-5.632374286651611328e-01,1.131452441215515137e+00,4.117571711540222168e-01,-5.318459272384643555e-01,-1.256335139274597168e+00,1.693730801343917847e-01,-2.242378145456314087e-01,5.565847158432006836e-01,1.305495202541351318e-02,7.975561618804931641e-01,2.902938611805438995e-02,-1.328597307205200195e+00,1.305187463760375977e+00,1.081577181816101074e+00,-2.215497344732284546e-01,-3.831095993518829346e-02,1.213536858558654785e-01,2.891477011144161224e-02,6.028136610984802246e-01,-6.251481771469116211e-01,2.070900946855545044e-01,-4.045427739620208740e-01,-1.127082705497741699e+00,-1.238608121871948242e+00,5.840973258018493652e-01,-2.057289838790893555e+00,-1.232778668403625488e+00,-1.273954007774591446e-02
1.193924188613891602e+00,3.534751236438751221e-01,-4.279244542121887207e-01,-9.920090436935424805e-01,-1.065984964370727539e+00,1.148271441459655762e+00,8.181190490722656250e-01,-2.630506455898284912e-01,-1.011169195175170898e+00,3.269676864147186279e-01,1.064296126365661621e+00,8.474760651588439941e-01,7.258480191230773926e-01,1.625052690505981445e-01,-1.226841449737548828e+00,-1.141963839530944824e+00,7.664445638656616211e-01,4.768314957618713379e-02,-3.704817891120910645e-01,-5.098646879196166992e-01,8.257593214511871338e-02,6.723669767379760742e-01,9.562116265296936035e-01,-1.229563474655151367e+00,7.244286686182022095e-02,-6.374743580818176270e-01,-4.008903503417968750e-01,-1.418550133705139160e+00,7.748597264289855957e-01,-1.024242281913757324e+00,7.570218443870544434e-01,1.696609407663345337e-01
1.695247054100036621e+00,6.388219594955444336e-01,-9.120607972145080566e-01,-1.088769063353538513e-01,-1.638287305831909180e+00,1.208960175514221191e+00,1.058703541755676270e+00,9.351832866668701172e-01,-3.813818395137786865e-01,2.360651791095733643e-01,1.112347483634948730e+00,8.560314774513244629e-01,8.588682413101196289e-01,-2.146637678146362305e+00,2.781080603599548340e-01,-1.448973059654235840e+00,-2.255326360464096069e-01,-4.473776221275329590e-01,-4.094313383102416992e-01,9.865491390228271484e-01,-3.825098872184753418e-01,-2.109337002038955688e-01,9.201246500015258789e-01,-1.283598691225051880e-01,-2.346440702676773071e-01,-4.120443761348724365e-02,3.981096148490905762e-01,-1.230863928794860840e+00,7.145846486091613770e-01,3.419024050235748291e-01,1.241192221641540527e+00,-1.792819648981094360e-01
9.079840183258056641e-01,6.935978531837463379e-01,-6.651767492294311523e-01,-6.855927705764770508e-01,-1.174178719520568848e+00,8.304118514060974121e-01,5.101260542869567871e-01,1.126527190208435059e+00,-8.111990988254547119e-02,2.749248594045639038e-02,-7.358043789863586426e-01,6.126064658164978027e-01,4.101403355598449707e-01,-4.673461019992828369e-01,1.302731394767761230e+00,-1.002902507781982422e+00,-1.292183041572570801e+00,1.786774098873138428e-01,3.742116391658782959e-01,4.978392720222473145e-01,-1.489131599664688110e-01,7.494659721851348877e-02,5.505802035331726074e-01,1.167822003364562988e+00,-1.178040057420730591e-01,1.758886128664016724e-01,5.330343842506408691e-01,-6.331306695938110352e-01,5.634431838989257812e-01,4.360173642635345459e-01,-1.944825798273086548e-01,-6.923860907554626465e-01
