-1.385411918163299561e-01,-6.181387975811958313e-02,-6.283544749021530151e-02,-4.289027303457260132e-02,-1.559408605098724365e-01,-1.059733703732490540e-01,6.871102843433618546e-03,-4.984403029084205627e-02,2.405799180269241333e-01,8.526127785444259644e-02,1.495319604873657227e-01,1.396185904741287231e-01,-1.679003238677978516e-01,-1.463614255189895630e-01,2.939325869083404541e-01,3.767527043819427490e-01,9.907663613557815552e-02,1.859706193208694458e-01,-2.289605140686035156e-02,1.454500406980514526e-01,-4.486705176532268524e-03,4.946087300777435303e-02,-1.545704454183578491e-01,4.777526110410690308e-02,1.145643070340156555e-01,-4.398445487022399902e-01,-3.239594772458076477e-02,6.313056498765945435e-02,-2.787797749042510986e-01,-1.561152637004852295e-01,-1.155336201190948486e-01,-8.446829766035079956e-02
-1.375377029180526733e-01,-2.421292662620544434e-01,-2.854065783321857452e-02,-1.348505169153213501e-01,-3.348248079419136047e-02,-2.081368267536163330e-01,1.445601433515548706e-01,4.864416718482971191e-01,2.808058857917785645e-01,-1.513824164867401123e-01,-2.040758356451988220e-02,9.005124121904373169e-02,-3.890468552708625793e-02,-1.073002517223358154e-01,-1.277279853820800781e-01,1.999578475952148438e-01,7.092683762311935425e-02,1.030026525259017944e-01,-1.604488939046859741e-01,-2.085683345794677734e-01,8.575275540351867676e-03,1.498349010944366455e-01,-7.915876805782318115e-02,3.187258839607238770e-01,1.897805556654930115e-02,-3.017947375774383545e-01,1.964281499385833740e-01,2.317911088466644287e-01,-2.199882864952087402e-01,-9.535920619964599609e-02,-1.998273842036724091e-02,7.857638597488403320e-02
-4.667885601520538330e-02,-1.314079761505126953e-01,1.910322904586791992e-01,-2.010463178157806396e-01,7.072933763265609741e-02,-1.901271939277648926e-02,1.587752401828765869e-01,-2.455393075942993164e-01,3.359624147415161133e-01,2.035879902541637421e-02,-1.620184183120727539e-01,1.090263500809669495e-01,8.446251600980758667e-02,-1.627054065465927124e-02,8.245424926280975342e-02,3.574353754520416260e-01,2.070464491844177246e-01,9.905365109443664551e-02,-6.560456007719039917e-02,-6.749100983142852783e-02,3.952178359031677246e-02,1.399103701114654541e-01,-7.866806536912918091e-02,1.782748401165008545e-01,1.390726268291473389e-01,-1.623588800430297852e-01,1.661722362041473389e-01,-7.741846144199371338e-02,-1.800066083669662476e-01,-2.240727692842483521e-01,5.441877245903015137e-02,-1.375763267278671265e-01
-7.889091968536376953e-02,1.181827858090400696e-02,4.347991645336151123e-01,-9.835773706436157227e-02,-7.153332233428955078e-02,-1.365686301141977310e-02,6.004231795668601990e-02,3.627239959314465523e-03,2.717368006706237793e-01,1.174328010529279709e-02,-4.820283874869346619e-02,1.769926100969314575e-01,4.124947786331176758e-01,-3.875380158424377441e-01,-1.878127455711364746e-01,3.354283869266510010e-01,6.871270388364791870e-02,8.756438642740249634e-02,-1.109933257102966309e-01,1.491519212722778320e-01,-5.777109414339065552e-02,2.367772459983825684e-01,2.053063362836837769e-01,-2.984293997287750244e-01,1.889610439538955688e-01,-9.463767707347869873e-02,1.886147260665893555e-01,2.667178809642791748e-01,-1.351351737976074219e-01,1.390229314565658569e-01,1.232867911458015442e-01,3.722663223743438721e-02
-1.156824678182601929e-01,5.620597302913665771e-02,2.654027342796325684e-01,-7.554247975349426270e-02,-9.136742353439331055e-02,5.530789121985435486e-02,-2.768428325653076172e-01,2.852700948715209961e-01,1.948258429765701294e-01,2.855956740677356720e-02,-2.186750061810016632e-02,6.931924074888229370e-02,2.854719758033752441e-01,-1.987707763910293579e-01,9.362822398543357849e-03,4.824643135070800781e-01,-1.226323992013931274e-01,1.691484451293945312e-01,-1.901384592056274414e-01,-6.059367209672927856e-02,2.384864166378974915e-02,6.858128309249877930e-02,3.444067835807800293e-01,-4.312211871147155762e-01,1.420670896768569946e-01,-3.114312589168548584e-01,1.476181298494338989e-01,1.608496308326721191e-01,2.756403684616088867e-01,2.457564324140548706e-01,3.924075365066528320e-01,-1.149654313921928406e-01
3.411345556378364563e-02,-4.553442820906639099e-03,3.271254301071166992e-01,5.605394393205642700e-02,-4.279470816254615784e-02,-1.668298244476318359e-01,-9.092378430068492889e-03,-4.629232883453369141e-01,2.745345532894134521e-01,1.454084664583206177e-01,1.589798629283905029e-01,-1.092968741431832314e-03,-1.955856978893280029e-01,-1.060169539414346218e-03,5.283282995223999023e-01,1.449382603168487549e-01,4.301577433943748474e-02,-8.051700890064239502e-02,-9.942506253719329834e-02,-5.909202247858047485e-02,-2.567381858825683594e-01,9.814925491809844971e-02,-2.116210609674453735e-01,-8.546607196331024170e-02,-5.874961242079734802e-02,-3.588654994964599609e-01,-7.583025842905044556e-02,2.733553946018218994e-01,-1.114084273576736450e-01,-2.598584815859794617e-02,-3.411063551902770996e-01,-1.552503108978271484e-01
-6.169053539633750916e-02,9.980701655149459839e-02,2.472530752420425415e-01,-3.661333769559860229e-02,1.048730500042438507e-02,-2.926626205444335938e-01,7.883522659540176392e-02,3.632674515247344971e-01,2.672117352485656738e-01,2.691594697535037994e-02,3.802919760346412659e-02,-2.211079560220241547e-02,8.654243499040603638e-02,-6.510215811431407928e-03,-6.481677293777465820e-02,6.738655269145965576e-02,6.352953612804412842e-02,-1.581466943025588989e-01,1.678938120603561401e-01,-7.361616939306259155e-02,-2.172251194715499878e-01,1.830118298530578613e-01,-1.698643863201141357e-01,3.731821775436401367e-01,-1.590095311403274536e-01,-4.994752705097198486e-01,-6.128772348165512085e-02,4.133566617965698242e-01,-1.328874975442886353e-01,5.135313421487808228e-02,-3.591567277908325195e-01,-1.690468490123748779e-01
-1.748741716146469116e-01,2.049485445022583008e-01,2.598594427108764648e-01,-1.159365773200988770e-01,3.585490956902503967e-02,-3.491189181804656982e-01,1.483973022550344467e-02,2.814184501767158508e-02,5.096507817506790161e-02,5.740571022033691406e-02,-1.511760056018829346e-01,-1.183280870318412781e-01,-1.690678000450134277e-01,7.697004079818725586e-02,-1.989060491323471069e-01,1.695222705602645874e-01,-1.087040305137634277e-01,4.655332304537296295e-03,1.705657541751861572e-01,1.616597622632980347e-01,-1.900923550128936768e-01,-3.725961223244667053e-02,3.391668945550918579e-02,2.717955112457275391e-01,-7.103078067302703857e-02,-4.011486768722534180e-01,-3.981986641883850098e-02,9.743464738130569458e-02,-1.630122065544128418e-01,3.183600783813744783e-04,-2.275973111391067505e-01,-1.395359262824058533e-02
-1.432041544467210770e-02,1.085650697350502014e-01,3.086174428462982178e-01,-1.388511955738067627e-01,-3.756698220968246460e-02,-2.623887658119201660e-01,-9.756103903055191040e-02,-2.550665140151977539e-01,-2.457437664270401001e-02,4.675030335783958435e-02,1.350530534982681274e-01,-5.119737982749938965e-02,3.733302354812622070e-01,8.364816755056381226e-02,-3.138359263539314270e-02,3.225633502006530762e-02,-5.818094685673713684e-02,1.276032924652099609e-01,1.819777935743331909e-01,-3.301029503345489502e-01,5.719914101064205170e-03,-1.123659759759902954e-01,-2.042944133281707764e-01,-3.707931339740753174e-01,1.445152796804904938e-02,-3.895813524723052979e-01,-3.856558725237846375e-02,5.457810312509536743e-02,-2.768842279911041260e-01,3.879163861274719238e-01,-3.882716596126556396e-02,7.112304121255874634e-02
9.985590726137161255e-02,-1.673449762165546417e-02,3.194326460361480713e-01,-1.598330587148666382e-01,4.486537724733352661e-02,-2.296810299158096313e-01,-5.805960893630981445e-01,6.085402369499206543e-01,-5.644809454679489136e-02,6.620822474360466003e-03,2.100603431463241577e-01,2.152287401258945465e-02,1.131106317043304443e-01,2.457041442394256592e-01,-1.072860881686210632e-01,5.092565417289733887e-01,-1.756256371736526489e-01,9.164168685674667358e-02,1.167022958397865295e-01,1.369888782501220703e-01,-4.593377187848091125e-02,3.728643804788589478e-02,9.573040530085563660e-03,-2.964657843112945557e-01,2.934401333332061768e-01,-2.991933524608612061e-01,-1.223247572779655457e-01,-8.988415449857711792e-02,2.055667936801910400e-01,1.696408390998840332e-01,1.058939620852470398e-01,3.043378470465540886e-03
