8.045091629028320312e-01,-1.279403269290924072e-01,2.220594435930252075e-01,7.724729925394058228e-02,-7.230989336967468262e-01,1.666114777326583862e-01,-1.591045111417770386e-01,2.216422855854034424e-01,-4.191818237304687500e-01,3.374480009078979492e-01
5.205419063568115234e-01,-1.531168371438980103e-01,-5.371449589729309082e-01,3.953693807125091553e-01,-1.128275170922279358e-01,2.171400040388107300e-01,-4.611859321594238281e-01,-7.883147150278091431e-02,-1.713800430297851562e-01,-2.952396869659423828e-01
4.957323074340820312e-01,-3.778522312641143799e-01,4.464896917343139648e-01,3.046295344829559326e-01,-2.335851490497589111e-01,2.531606853008270264e-01,-5.068759322166442871e-01,1.026427671313285828e-01,-2.973957657814025879e-01,-2.811696231365203857e-01
2.902304232120513916e-01,-4.085620045661926270e-01,5.027016401290893555e-01,-3.147309646010398865e-02,-6.235092878341674805e-01,-4.872547462582588196e-02,2.847156487405300140e-02,3.812801539897918701e-01,-2.602003812789916992e-01,5.908851027488708496e-01
-3.424295783042907715e-01,-5.977588891983032227e-01,-2.226882129907608032e-01,-9.632519632577896118e-02,-8.985636830329895020e-01,3.873095214366912842e-01,9.552615880966186523e-01,3.498505949974060059e-01,-2.333138138055801392e-01,5.528951063752174377e-02
6.725857257843017578e-01,-1.553087681531906128e-01,5.086950063705444336e-01,2.978614270687103271e-01,-8.467686772346496582e-01,5.274637937545776367e-01,-1.179719865322113037e-01,3.133185505867004395e-01,-3.007734417915344238e-01,-1.632391810417175293e-01
5.577503442764282227e-01,-2.254421412944793701e-01,-1.392644643783569336e-01,5.000850558280944824e-01,1.224536746740341187e-01,1.489308774471282959e-01,-2.583042979240417480e-01,-2.345889955759048462e-01,-3.125421106815338135e-01,-1.216195076704025269e-01
3.268890678882598877e-01,-3.161918818950653076e-01,4.056737124919891357e-01,5.008311867713928223e-01,1.702870428562164307e-01,4.824617803096771240e-01,-7.881013751029968262e-01,-1.952340751886367798e-01,-2.681870460510253906e-01,-1.067157164216041565e-01
-1.273925602436065674e-01,-5.309993624687194824e-01,4.634198844432830811e-01,6.379249691963195801e-01,-5.998868942260742188e-01,4.906619787216186523e-01,-6.681551933288574219e-01,3.457674756646156311e-02,1.657653748989105225e-01,6.697305291891098022e-02
-4.871283173561096191e-01,-1.076194643974304199e+00,3.583525121212005615e-01,1.343957185745239258e-01,3.012738525867462158e-01,2.455318123102188110e-01,4.651439189910888672e-01,1.634341627359390259e-01,2.456441074609756470e-01,2.374938428401947021e-01
1.199345588684082031e-01,4.901287257671356201e-01,5.910123586654663086e-01,-2.933843061327934265e-02,-1.614924222230911255e-01,1.228111609816551208e-01,-4.724114537239074707e-01,-2.542214393615722656e-01,-4.113107025623321533e-01,-2.025794088840484619e-01
3.608149290084838867e-01,-1.915563195943832397e-01,2.629451155662536621e-01,3.220719099044799805e-01,5.422395095229148865e-02,-6.070114299654960632e-02,-3.584223240613937378e-02,-4.972640872001647949e-01,-2.458568066358566284e-01,-8.037320524454116821e-02
2.163261920213699341e-02,-1.014193072915077209e-01,6.926468014717102051e-01,1.322937309741973877e-01,1.520414948463439941e-01,6.461656093597412109e-01,-2.503355741500854492e-01,-7.955547571182250977e-01,-5.847448706626892090e-01,2.591850757598876953e-01
-5.072928667068481445e-01,1.018873751163482666e-01,1.114282488822937012e+00,3.637121915817260742e-01,1.985268145799636841e-01,8.391792774200439453e-01,-7.809461355209350586e-01,-8.739928007125854492e-01,-1.169293373823165894e-01,2.412363141775131226e-01
-4.366454780101776123e-01,-8.342630267143249512e-01,3.389250040054321289e-01,5.980982631444931030e-02,8.329423069953918457e-01,5.255197882652282715e-01,-4.726062119007110596e-01,-1.130246892571449280e-01,6.705132126808166504e-02,-4.526056349277496338e-01
-7.517036795616149902e-01,2.334193438291549683e-01,1.228911131620407104e-01,2.450550198554992676e-01,3.921049088239669800e-02,2.202963382005691528e-01,-1.034675240516662598e-01,-4.400262534618377686e-01,2.750310003757476807e-01,3.769118785858154297e-01
